date,sales,cluster
2013-08-07,103058.501033,Cluster 3
2013-08-08,90917.2769735,Cluster 3
2013-08-09,99492.776002,Cluster 3
2013-08-10,125068.056024,Cluster 3
2013-08-11,131740.653985,Cluster 3
2013-08-12,106132.67403,Cluster 3
2013-08-13,95419.25601,Cluster 3
2013-08-14,93858.998005,Cluster 3
2013-08-15,95305.917971,Cluster 3
2013-08-16,106788.4100199,Cluster 3
2013-08-17,133560.665921,Cluster 3
2013-08-18,139883.3509545,Cluster 3
2013-08-19,110493.329009,Cluster 3
2013-08-20,102345.274018,Cluster 3
2013-08-21,101528.897971,Cluster 3
2013-08-22,95091.920046,Cluster 3
2013-08-23,94171.557985,Cluster 3
2013-08-24,123588.936978,Cluster 3
2013-08-25,133179.017936,Cluster 3
2013-08-26,101423.589991,Cluster 3
2013-08-27,95008.5109995,Cluster 3
2013-08-28,91659.800007,Cluster 3
2013-08-29,83819.378995,Cluster 3
2013-08-30,103655.866928,Cluster 3
2013-08-31,141277.1300229,Cluster 3
2013-09-01,180048.949008,Cluster 3
2013-09-02,128558.91996,Cluster 3
2013-09-03,113609.08098,Cluster 3
2013-09-04,111353.273957,Cluster 3
2013-09-05,95762.161983,Cluster 3
2013-09-06,96626.779028,Cluster 3
2013-09-07,142065.09299,Cluster 3
2013-09-08,152579.856013,Cluster 3
2013-09-09,107236.3300197,Cluster 3
2013-09-10,90590.2229625,Cluster 3
2013-09-11,96018.980995,Cluster 3
2013-09-12,83496.163988,Cluster 3
2013-09-13,95072.866016,Cluster 3
2013-09-14,131868.329013,Cluster 3
2013-09-15,151353.203019,Cluster 3
2013-09-16,111093.967958,Cluster 3
2013-09-17,96669.36698199999,Cluster 3
2013-09-18,93542.005971,Cluster 3
2013-09-19,83760.88799,Cluster 3
2013-09-20,97776.640017,Cluster 3
2013-09-21,130183.866985,Cluster 3
2013-09-22,143683.5750097,Cluster 3
2013-09-23,102256.2899547,Cluster 3
2013-09-24,87095.041982,Cluster 3
2013-09-25,90058.95701,Cluster 3
2013-09-26,80879.440989,Cluster 3
2013-09-27,93542.710018,Cluster 3
2013-09-28,134768.8260201,Cluster 3
2013-09-29,140795.073983,Cluster 3
2013-09-30,104707.560021,Cluster 3
2013-10-01,123262.838,Cluster 3
2013-10-02,115757.41000050001,Cluster 3
2013-10-03,98471.530979,Cluster 3
2013-10-04,107105.34401,Cluster 3
2013-10-05,142124.39799,Cluster 3
2013-10-06,144283.46307,Cluster 3
2013-10-07,107208.834998,Cluster 3
2013-10-08,96193.3890491,Cluster 3
2013-10-09,92559.13598,Cluster 3
2013-10-10,92323.134998,Cluster 3
2013-10-11,115624.287968,Cluster 3
2013-10-12,113277.7009632,Cluster 3
2013-10-13,140064.610975,Cluster 3
2013-10-14,102008.131002,Cluster 3
2013-10-15,93743.207968,Cluster 3
2013-10-16,104933.56299,Cluster 3
2013-10-17,88691.91803,Cluster 3
2013-10-18,95683.806028,Cluster 3
2013-10-19,133694.704973,Cluster 3
2013-10-20,149667.6539872,Cluster 3
2013-10-21,103441.958988,Cluster 3
2013-10-22,91045.465013,Cluster 3
2013-10-23,91695.3739862,Cluster 3
2013-10-24,80222.4630135,Cluster 3
2013-10-25,93148.686024,Cluster 3
2013-10-26,126224.821006,Cluster 3
2013-10-27,146607.000974,Cluster 3
2013-10-28,101267.629983,Cluster 3
2013-10-29,89561.6409894,Cluster 3
2013-10-30,94779.86799,Cluster 3
2013-10-31,88426.899017,Cluster 3
2013-11-01,116432.118926,Cluster 3
2013-11-02,145838.554997,Cluster 3
2013-11-03,162696.406981,Cluster 3
2013-11-04,122157.984993,Cluster 3
2013-11-05,113735.939011,Cluster 3
2013-11-06,110528.7239505,Cluster 3
2013-11-07,93433.6059637,Cluster 3
2013-11-08,99944.610013,Cluster 3
2013-11-09,140597.829064,Cluster 3
2013-11-10,159582.03096,Cluster 3
2013-11-11,107464.132008,Cluster 3
2013-11-12,97040.407995,Cluster 3
2013-11-13,96138.802998,Cluster 3
2013-11-14,81081.768016,Cluster 3
2013-11-15,98658.151968,Cluster 3
2013-11-16,142940.398015,Cluster 3
2013-11-17,161264.029009,Cluster 3
2013-11-18,112975.517991,Cluster 3
2013-11-19,96802.0950309,Cluster 3
2013-11-20,100838.257956,Cluster 3
2013-11-21,89809.094996,Cluster 3
2013-11-22,98800.617999,Cluster 3
2013-11-23,134288.067006,Cluster 3
2013-11-24,149841.941972,Cluster 3
2013-11-25,104789.470015,Cluster 3
2013-11-26,93252.113034,Cluster 3
2013-11-27,93275.153024,Cluster 3
2013-11-28,87537.110008,Cluster 3
2013-11-29,98389.45406,Cluster 3
2013-11-30,147106.412005,Cluster 3
2013-12-01,185912.149026,Cluster 3
2013-12-02,136449.208008,Cluster 3
2013-12-03,117430.274999,Cluster 3
2013-12-04,125997.4779885,Cluster 3
2013-12-05,119946.867005,Cluster 3
2013-12-06,110623.49802,Cluster 3
2013-12-07,144088.875973,Cluster 3
2013-12-08,163404.092971,Cluster 3
2013-12-09,126572.3799935,Cluster 3
2013-12-10,116096.852035,Cluster 3
2013-12-11,113917.068011,Cluster 3
2013-12-12,112572.064981,Cluster 3
2013-12-13,119791.870971,Cluster 3
2013-12-14,155492.25106,Cluster 3
2013-12-15,177632.8419895,Cluster 3
2013-12-16,142107.006991,Cluster 3
2013-12-17,132065.916947,Cluster 3
2013-12-18,138814.79999600002,Cluster 3
2013-12-19,144088.598017,Cluster 3
2013-12-20,166504.5297525,Cluster 3
2013-12-21,183737.133892,Cluster 3
2013-12-22,389475.838258,Cluster 3
2013-12-23,221812.34504,Cluster 3
2013-12-24,191116.320886,Cluster 3
2013-12-26,128140.9300257,Cluster 3
2013-12-27,136208.684994,Cluster 3
2013-12-28,155365.076991,Cluster 3
2013-12-29,130017.1359,Cluster 3
2013-12-30,180062.318909,Cluster 3
2013-12-31,152015.07996,Cluster 3
2014-01-01,0.0,Cluster 3
2014-01-02,222984.3605,Cluster 3
2014-01-03,190227.423075,Cluster 3
2014-01-04,246821.632779,Cluster 3
2014-01-05,259563.133023,Cluster 3
2014-01-06,172161.642004,Cluster 3
2014-01-07,162887.768385,Cluster 3
2014-01-08,178087.145643,Cluster 3
2014-01-09,142771.701111,Cluster 3
2014-01-10,152321.337231,Cluster 3
2014-01-11,216128.517969,Cluster 3
2014-01-12,233245.68891,Cluster 3
2014-01-13,160716.468996,Cluster 3
2014-01-14,148777.403401,Cluster 3
2014-01-15,166445.28061,Cluster 3
2014-01-16,146125.429814,Cluster 3
2014-01-17,152500.860803,Cluster 3
2014-01-18,218171.8440015,Cluster 3
2014-01-19,238373.005986,Cluster 3
2014-01-20,165078.46596,Cluster 3
2014-01-21,161236.965,Cluster 3
2014-01-22,159786.991201,Cluster 3
2014-01-23,136826.175585,Cluster 3
2014-01-24,148746.631839,Cluster 3
2014-01-25,201989.47699,Cluster 3
2014-01-26,228009.282936,Cluster 3
2014-01-27,159432.489005,Cluster 3
2014-01-28,147663.92901,Cluster 3
2014-01-29,152493.154494,Cluster 3
2014-01-30,135082.3772013,Cluster 3
2014-01-31,157098.35282,Cluster 3
2014-02-01,180005.86502,Cluster 3
2014-02-02,177828.124008,Cluster 3
2014-02-03,136470.552995,Cluster 3
2014-02-04,120007.1699603,Cluster 3
2014-02-05,112289.042977,Cluster 3
2014-02-06,103330.805452,Cluster 3
2014-02-07,110415.671812,Cluster 3
2014-02-08,147861.862961,Cluster 3
2014-02-09,148995.648059,Cluster 3
2014-02-10,114086.615996,Cluster 3
2014-02-11,103352.3460047,Cluster 3
2014-02-12,107217.734004,Cluster 3
2014-02-13,102017.2140705,Cluster 3
2014-02-14,104835.3912157,Cluster 3
2014-02-15,149575.810019,Cluster 3
2014-02-16,166934.90996699999,Cluster 3
2014-02-17,118065.241009,Cluster 3
2014-02-18,107417.124049,Cluster 3
2014-02-19,105050.2490335,Cluster 3
2014-02-20,96204.249037,Cluster 3
2014-02-21,109123.01437,Cluster 3
2014-02-22,149056.94593,Cluster 3
2014-02-23,140211.071011,Cluster 3
2014-02-24,123060.14399,Cluster 3
2014-02-25,101846.112003,Cluster 3
2014-02-26,103531.666986,Cluster 3
2014-02-27,98955.081275,Cluster 3
2014-02-28,124310.933881,Cluster 3
2014-03-01,255515.621935,Cluster 3
2014-03-02,168986.255014,Cluster 3
2014-03-03,142881.710921,Cluster 3
2014-03-04,187246.255286,Cluster 3
2014-03-05,215118.465491,Cluster 3
2014-03-06,182876.19119,Cluster 3
2014-03-07,174613.432899,Cluster 3
2014-03-08,211563.72301,Cluster 3
2014-03-09,249015.057945,Cluster 3
2014-03-10,171266.569886,Cluster 3
2014-03-11,162274.49988,Cluster 3
2014-03-12,164142.416097,Cluster 3
2014-03-13,146100.8783,Cluster 3
2014-03-14,154725.087474,Cluster 3
2014-03-15,207425.306911,Cluster 3
2014-03-16,248256.590991,Cluster 3
2014-03-17,182163.745931,Cluster 3
2014-03-18,166423.491142,Cluster 3
2014-03-19,168886.464,Cluster 3
2014-03-20,149658.622737,Cluster 3
2014-03-21,157756.936011,Cluster 3
2014-03-22,212689.219025,Cluster 3
2014-03-23,227996.64601,Cluster 3
2014-03-24,171029.643997,Cluster 3
2014-03-25,159194.4479055,Cluster 3
2014-03-26,170909.173365,Cluster 3
2014-03-27,139064.235392,Cluster 3
2014-03-28,156171.926946,Cluster 3
2014-03-29,219271.19898,Cluster 3
2014-03-30,234726.415956,Cluster 3
2014-03-31,186987.636987,Cluster 3
2014-04-01,140663.164984,Cluster 3
2014-04-02,132446.766964,Cluster 3
2014-04-03,114547.596901,Cluster 3
2014-04-04,116975.703686,Cluster 3
2014-04-05,160919.05305,Cluster 3
2014-04-06,165717.916994,Cluster 3
2014-04-07,120900.52404999999,Cluster 3
2014-04-08,112403.283027,Cluster 3
2014-04-09,108233.820997,Cluster 3
2014-04-10,94603.2403105,Cluster 3
2014-04-11,107319.550199,Cluster 3
2014-04-12,142551.80302,Cluster 3
2014-04-13,145312.659996,Cluster 3
2014-04-14,102420.923027,Cluster 3
2014-04-15,102180.27399,Cluster 3
2014-04-16,108968.382004,Cluster 3
2014-04-17,111111.99250000001,Cluster 3
2014-04-18,94440.419096,Cluster 3
2014-04-19,125070.05402,Cluster 3
2014-04-20,134656.4080296,Cluster 3
2014-04-21,106355.193026,Cluster 3
2014-04-22,98920.259004,Cluster 3
2014-04-23,99010.953055,Cluster 3
2014-04-24,91204.5772,Cluster 3
2014-04-25,96001.561688,Cluster 3
2014-04-26,130458.827977,Cluster 3
2014-04-27,144893.215983,Cluster 3
2014-04-28,102239.4229605,Cluster 3
2014-04-29,91111.927027,Cluster 3
2014-04-30,95649.482022,Cluster 3
2014-05-01,135978.057922,Cluster 3
2014-05-02,113653.376311,Cluster 3
2014-05-03,157662.488025,Cluster 3
2014-05-04,169572.676,Cluster 3
2014-05-05,118051.116027,Cluster 3
2014-05-06,107183.470957,Cluster 3
2014-05-07,102530.076951,Cluster 3
2014-05-08,92060.865613,Cluster 3
2014-05-09,102215.229609,Cluster 3
2014-05-10,148534.996983,Cluster 3
2014-05-11,128092.05793,Cluster 3
2014-05-12,112890.150003,Cluster 3
2014-05-13,101299.332987,Cluster 3
2014-05-14,95910.109966,Cluster 3
2014-05-15,90529.7643039,Cluster 3
2014-05-16,100895.1679,Cluster 3
2014-05-17,140579.389999,Cluster 3
2014-05-18,174216.923979,Cluster 3
2014-05-19,104979.575993,Cluster 3
2014-05-20,100021.561968,Cluster 3
2014-05-21,95821.91902,Cluster 3
2014-05-22,85638.583775,Cluster 3
2014-05-23,91547.242491,Cluster 3
2014-05-24,138242.502957,Cluster 3
2014-05-25,158163.676036,Cluster 3
2014-05-26,104238.047005,Cluster 3
2014-05-27,91334.574052,Cluster 3
2014-05-28,90511.326013,Cluster 3
2014-05-29,89065.3143755,Cluster 3
2014-05-30,94946.742723,Cluster 3
2014-05-31,155887.24602,Cluster 3
2014-06-01,196327.158016,Cluster 3
2014-06-02,134940.079003,Cluster 3
2014-06-03,120168.655997,Cluster 3
2014-06-04,109605.13998,Cluster 3
2014-06-05,97724.6166,Cluster 3
2014-06-06,99631.007619,Cluster 3
2014-06-07,142142.847018,Cluster 3
2014-06-08,168465.909997,Cluster 3
2014-06-09,111734.927028,Cluster 3
2014-06-10,98343.456992,Cluster 3
2014-06-11,96323.925993,Cluster 3
2014-06-12,88425.818571,Cluster 3
2014-06-13,99502.442278,Cluster 3
2014-06-14,161873.145012,Cluster 3
2014-06-15,128636.44301,Cluster 3
2014-06-16,120305.283996,Cluster 3
2014-06-17,105529.134039,Cluster 3
2014-06-18,98874.777024,Cluster 3
2014-06-19,87881.974029,Cluster 3
2014-06-20,98458.43941,Cluster 3
2014-06-21,138672.67798,Cluster 3
2014-06-22,160363.699077,Cluster 3
2014-06-23,109724.4650085,Cluster 3
2014-06-24,94249.3260345,Cluster 3
2014-06-25,375506.512212,Cluster 3
2014-06-26,87377.354012,Cluster 3
2014-06-27,95647.87501999999,Cluster 3
2014-06-28,136581.902997,Cluster 3
2014-06-29,155461.481976,Cluster 3
2014-06-30,116139.3209705,Cluster 3
2014-07-01,201520.773858,Cluster 3
2014-07-02,193626.37411550002,Cluster 3
2014-07-03,311149.11405,Cluster 3
2014-07-04,154679.915979,Cluster 3
2014-07-05,215846.441075,Cluster 3
2014-07-06,244982.546958,Cluster 3
2014-07-07,169636.98587,Cluster 3
2014-07-08,157907.77901,Cluster 3
2014-07-09,148744.903002,Cluster 3
2014-07-10,133184.891009,Cluster 3
2014-07-11,132899.460034,Cluster 3
2014-07-12,200144.6360105,Cluster 3
2014-07-13,207454.924892,Cluster 3
2014-07-14,156905.652036,Cluster 3
2014-07-15,159552.623946,Cluster 3
2014-07-16,164568.268934,Cluster 3
2014-07-17,138138.7510671,Cluster 3
2014-07-18,141320.7539819,Cluster 3
2014-07-19,191490.55803000001,Cluster 3
2014-07-20,216535.49712770001,Cluster 3
2014-07-21,164150.131974,Cluster 3
2014-07-22,148510.359016,Cluster 3
2014-07-23,148920.74598,Cluster 3
2014-07-24,138331.177028,Cluster 3
2014-07-25,158855.011,Cluster 3
2014-07-26,189437.0000147,Cluster 3
2014-07-27,214590.202746,Cluster 3
2014-07-28,170398.295935,Cluster 3
2014-07-29,156593.066055,Cluster 3
2014-07-30,163371.722064,Cluster 3
2014-07-31,154495.31196300001,Cluster 3
2014-08-01,140621.926968,Cluster 3
2014-08-02,174780.10996,Cluster 3
2014-08-03,179802.867972,Cluster 3
2014-08-04,134998.833031,Cluster 3
2014-08-05,122119.771013,Cluster 3
2014-08-06,116735.561993,Cluster 3
2014-08-07,105139.532963,Cluster 3
2014-08-08,112928.247,Cluster 3
2014-08-09,141744.18701,Cluster 3
2014-08-10,150772.9749745,Cluster 3
2014-08-11,122206.453015,Cluster 3
2014-08-12,107547.179021,Cluster 3
2014-08-13,106798.045017,Cluster 3
2014-08-14,99440.888995,Cluster 3
2014-08-15,117591.429032,Cluster 3
2014-08-16,148977.635973,Cluster 3
2014-08-17,166010.029017,Cluster 3
2014-08-18,124135.291966,Cluster 3
2014-08-19,112033.722016,Cluster 3
2014-08-20,114235.711025,Cluster 3
2014-08-21,104067.157988,Cluster 3
2014-08-22,110334.047009,Cluster 3
2014-08-23,142247.569045,Cluster 3
2014-08-24,152168.858034,Cluster 3
2014-08-25,116910.957029,Cluster 3
2014-08-26,104039.710017,Cluster 3
2014-08-27,104364.398004,Cluster 3
2014-08-28,94124.658998,Cluster 3
2014-08-29,111814.891986,Cluster 3
2014-08-30,163211.429073,Cluster 3
2014-08-31,181808.457007,Cluster 3
2014-09-01,227798.2759995,Cluster 3
2014-09-02,205561.588958,Cluster 3
2014-09-03,200419.8859335,Cluster 3
2014-09-04,157999.7452237,Cluster 3
2014-09-05,168925.09892,Cluster 3
2014-09-06,234046.1599075,Cluster 3
2014-09-07,271064.727015,Cluster 3
2014-09-08,187375.927011,Cluster 3
2014-09-09,163771.132005,Cluster 3
2014-09-10,175940.30682,Cluster 3
2014-09-11,138358.045005,Cluster 3
2014-09-12,152324.217965,Cluster 3
2014-09-13,216130.698995,Cluster 3
2014-09-14,249509.909973,Cluster 3
2014-09-15,184789.8580005,Cluster 3
2014-09-16,177234.016966,Cluster 3
2014-09-17,172195.2869825,Cluster 3
2014-09-18,138183.354979,Cluster 3
2014-09-19,160901.502967,Cluster 3
2014-09-20,218822.702083,Cluster 3
2014-09-21,250832.943953,Cluster 3
2014-09-22,166846.67497,Cluster 3
2014-09-23,162066.802041,Cluster 3
2014-09-24,168183.389002,Cluster 3
2014-09-25,137055.475044,Cluster 3
2014-09-26,148641.556,Cluster 3
2014-09-27,207503.73704,Cluster 3
2014-09-28,237226.240856,Cluster 3
2014-09-29,168670.056025,Cluster 3
2014-09-30,174761.6760997,Cluster 3
2014-10-01,219520.541016,Cluster 3
2014-10-02,183284.222049,Cluster 3
2014-10-03,185828.511973,Cluster 3
2014-10-04,242355.8271,Cluster 3
2014-10-05,252668.687999,Cluster 3
2014-10-06,184584.489992,Cluster 3
2014-10-07,171484.7428899,Cluster 3
2014-10-08,169297.893901,Cluster 3
2014-10-09,147211.362012,Cluster 3
2014-10-10,183242.952015,Cluster 3
2014-10-11,195394.110921,Cluster 3
2014-10-12,238605.479984,Cluster 3
2014-10-13,185251.850944,Cluster 3
2014-10-14,164417.299981,Cluster 3
2014-10-15,178758.487225,Cluster 3
2014-10-16,157513.803104,Cluster 3
2014-10-17,154754.933108,Cluster 3
2014-10-18,227359.39188,Cluster 3
2014-10-19,262180.659012,Cluster 3
2014-10-20,183641.600011,Cluster 3
2014-10-21,164099.650107,Cluster 3
2014-10-22,162205.821993,Cluster 3
2014-10-23,144483.921002,Cluster 3
2014-10-24,153649.646948,Cluster 3
2014-10-25,205475.462008,Cluster 3
2014-10-26,248780.829989,Cluster 3
2014-10-27,170569.4529675,Cluster 3
2014-10-28,158027.897949,Cluster 3
2014-10-29,161368.994951,Cluster 3
2014-10-30,135228.498004,Cluster 3
2014-10-31,162353.2550225,Cluster 3
2014-11-01,243590.1048895,Cluster 3
2014-11-02,194083.3250285,Cluster 3
2014-11-03,261035.690998,Cluster 3
2014-11-04,207649.98794,Cluster 3
2014-11-05,208767.8040095,Cluster 3
2014-11-06,158891.147062,Cluster 3
2014-11-07,161390.331992,Cluster 3
2014-11-08,222259.14805,Cluster 3
2014-11-09,260049.436009,Cluster 3
2014-11-10,175025.935,Cluster 3
2014-11-11,161595.07497,Cluster 3
2014-11-12,167325.118019,Cluster 3
2014-11-13,138094.062963,Cluster 3
2014-11-14,158864.485947,Cluster 3
2014-11-15,220465.679016,Cluster 3
2014-11-16,271018.158021,Cluster 3
2014-11-17,177864.16203,Cluster 3
2014-11-18,164474.183987,Cluster 3
2014-11-19,169244.2452977,Cluster 3
2014-11-20,151130.89102,Cluster 3
2014-11-21,159722.934877,Cluster 3
2014-11-22,212381.945027,Cluster 3
2014-11-23,255963.996145,Cluster 3
2014-11-24,174968.929993,Cluster 3
2014-11-25,157520.902896,Cluster 3
2014-11-26,163741.515958,Cluster 3
2014-11-27,138379.072037,Cluster 3
2014-11-28,154580.668122,Cluster 3
2014-11-29,236024.74494,Cluster 3
2014-11-30,282090.925975,Cluster 3
2014-12-01,237476.460048,Cluster 3
2014-12-02,213277.943015,Cluster 3
2014-12-03,197428.380312,Cluster 3
2014-12-04,163916.369055,Cluster 3
2014-12-05,179780.25503200002,Cluster 3
2014-12-06,222058.526996,Cluster 3
2014-12-07,272948.210914,Cluster 3
2014-12-08,211961.790002,Cluster 3
2014-12-09,187162.96102,Cluster 3
2014-12-10,180600.42219,Cluster 3
2014-12-11,163687.003965,Cluster 3
2014-12-12,183219.72114,Cluster 3
2014-12-13,232696.103856,Cluster 3
2014-12-14,277406.558032,Cluster 3
2014-12-15,208271.836034,Cluster 3
2014-12-16,215014.63007,Cluster 3
2014-12-17,215691.944015,Cluster 3
2014-12-18,200660.304991,Cluster 3
2014-12-19,216848.678992,Cluster 3
2014-12-20,263411.98197100003,Cluster 3
2014-12-21,288899.6770085,Cluster 3
2014-12-22,561217.99986,Cluster 3
2014-12-23,328105.7641485,Cluster 3
2014-12-24,292228.733946,Cluster 3
2014-12-26,467559.449818,Cluster 3
2014-12-27,199743.122148,Cluster 3
2014-12-28,195689.227019,Cluster 3
2014-12-29,214444.680026,Cluster 3
2014-12-30,263063.47605,Cluster 3
2014-12-31,262411.543994,Cluster 3
2015-01-01,0.0,Cluster 3
2015-01-02,170753.668961,Cluster 3
2015-01-03,170514.60201,Cluster 3
2015-01-04,200306.43897,Cluster 3
2015-01-05,164054.387048,Cluster 3
2015-01-06,135388.854047,Cluster 3
2015-01-07,140818.052989,Cluster 3
2015-01-08,121874.198053,Cluster 3
2015-01-09,126496.775012,Cluster 3
2015-01-10,157216.593002,Cluster 3
2015-01-11,194747.123031,Cluster 3
2015-01-12,131303.81799,Cluster 3
2015-01-13,115259.656043,Cluster 3
2015-01-14,116501.083024,Cluster 3
2015-01-15,111025.205979,Cluster 3
2015-01-16,122037.032983,Cluster 3
2015-01-17,170053.55703,Cluster 3
2015-01-18,189942.548045,Cluster 3
2015-01-19,132620.576976,Cluster 3
2015-01-20,124152.963,Cluster 3
2015-01-21,120824.41801,Cluster 3
2015-01-22,108599.5389875,Cluster 3
2015-01-23,118529.69003,Cluster 3
2015-01-24,163780.828015,Cluster 3
2015-01-25,181211.84201,Cluster 3
2015-01-26,125542.513962,Cluster 3
2015-01-27,107693.706014,Cluster 3
2015-01-28,111362.655017,Cluster 3
2015-01-29,101932.428964,Cluster 3
2015-01-30,122701.373931,Cluster 3
2015-01-31,181509.40298,Cluster 3
2015-02-01,231044.420002,Cluster 3
2015-02-02,157596.796969,Cluster 3
2015-02-03,142582.335971,Cluster 3
2015-02-04,128467.796994,Cluster 3
2015-02-05,117791.75203,Cluster 3
2015-02-06,126378.90003,Cluster 3
2015-02-07,161178.913991,Cluster 3
2015-02-08,175819.730962,Cluster 3
2015-02-09,139070.317999,Cluster 3
2015-02-10,120715.3410037,Cluster 3
2015-02-11,118428.315009,Cluster 3
2015-02-12,117740.167981,Cluster 3
2015-02-13,136616.627017,Cluster 3
2015-02-14,161107.65,Cluster 3
2015-02-15,116228.662973,Cluster 3
2015-02-16,103290.68801499999,Cluster 3
2015-02-17,133618.357024,Cluster 3
2015-02-18,147316.786944,Cluster 3
2015-02-19,128153.297976,Cluster 3
2015-02-20,133050.564021,Cluster 3
2015-02-21,156337.785002,Cluster 3
2015-02-22,194550.785917,Cluster 3
2015-02-23,126621.390911,Cluster 3
2015-02-24,122554.818988,Cluster 3
2015-02-25,116828.704009,Cluster 3
2015-02-26,104188.824026,Cluster 3
2015-02-27,122385.250013,Cluster 3
2015-02-28,168753.573016,Cluster 3
2015-03-01,219216.15402,Cluster 3
2015-03-02,154765.439019,Cluster 3
2015-03-03,140234.691994,Cluster 3
2015-03-04,135854.134014,Cluster 3
2015-03-05,126581.569035,Cluster 3
2015-03-06,127146.461968,Cluster 3
2015-03-07,175824.606022,Cluster 3
2015-03-08,174276.09599,Cluster 3
2015-03-09,133521.704986,Cluster 3
2015-03-10,132721.4590003,Cluster 3
2015-03-11,120336.322029,Cluster 3
2015-03-12,115431.1829775,Cluster 3
2015-03-13,125608.24698,Cluster 3
2015-03-14,166834.08299,Cluster 3
2015-03-15,180047.254983,Cluster 3
2015-03-16,136196.232977,Cluster 3
2015-03-17,123898.346949,Cluster 3
2015-03-18,114451.857967,Cluster 3
2015-03-19,113572.712026,Cluster 3
2015-03-20,126653.930983,Cluster 3
2015-03-21,167496.033006,Cluster 3
2015-03-22,172548.575008,Cluster 3
2015-03-23,130552.92102549999,Cluster 3
2015-03-24,118796.383997,Cluster 3
2015-03-25,113368.146939,Cluster 3
2015-03-26,103869.807996,Cluster 3
2015-03-27,122801.629035,Cluster 3
2015-03-28,157283.5600015,Cluster 3
2015-03-29,172613.016969,Cluster 3
2015-03-30,128460.149032,Cluster 3
2015-03-31,131309.965019,Cluster 3
2015-04-01,156651.407974,Cluster 3
2015-04-02,146470.281998,Cluster 3
2015-04-03,129595.27399,Cluster 3
2015-04-04,165903.85098,Cluster 3
2015-04-05,165501.200996,Cluster 3
2015-04-06,144098.158011,Cluster 3
